City,Business Name,Review Text,TrueTimestamp,sentiment
casablanca,Attijariwafa Bank,"La plus mauvaise banque que j ai connue l acceuil le plus désagréable il faut attendre 1 h en salle pour un retrait le service client est un call center chaque retrait vous êtes pénalisé de 15 dhs le service réclamation incompétence totale je vous conseille en tant que RME d utiliser votre carte bancaire française c est plus rentable et plus rapide et en cas de problème on sait à qui s adresser
Évitez le CIH
Cordialement",2023-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"J'ai décidé aujourd'hui de passer à la réclamation via réseaux sociaux après une multitude de réclamations via CIH Online, par Téléphone, à travers l'Agence CIH... à propos d'un problème liés à service payé à CIH Bank et donc qui devrait être livré comme il faut.

En me rendant sur leur page Facebook , j'ai cherché le volet dédié aux avis en vain. Je compris alors qu'ils l'ont désactivé pour ne pas montrer les réclamations des personnes qui ne sont pas satisfaits. Alors je décida de faire un commentaire à leur page Instagram pour exprimer mon désagrément face à leur indifférence totale vis-à-vis des clients.

Un établissement qui cache la partie des avis et souvent un établissement qui opte pour des mauvaises pratiques pour ne jamais dévoiler sa vraie image. C'est l'idée que j'ai et à laquelle j'ai pensé avoir partagé ma publication et je n'avais pas tort concernant la #CIH.

C'est comme ça que la CIH traite ses clients et c'est exactement de cette façon qu'on résout le problème d'un client:
- D'abord, un service client à la traîne qui face à l'urgence de la demande et face à toutes les réclamations depuis plusieurs semaines (via #CIHOnline, Tél, Agence...), se fout carrément du problème qui est d'ailleurs dû à leurs mauvais service
- Ensuite, quand on réclame en public après l'échec des tentatives privées, on supprime votre réclamation. Quelle honte!

Quelle honte dans un monde développé où les entreprises dignes de ce noms développent des outils pour anticiper les besoins et les problèmes des clients. Chez nous, avec des modèles comme ceux de la CIH, on ne résout même pas les problèmes signalés par les clients et on les maltraite en plus.
L'histoire ne doit pas se terminer à ce point alors je vous invite toutes et tous à partager au max pour dévoiler la vraie face de cette banque.",2021-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"NUL !! les responsables du département digital et informatique doivent être pondu au centre du village
Des failles de système répétitif, vraiment ya pas une semaine sans panne
Archi nul",2025-03-13 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Banque ayant été métamorphosée. Elle devient banque pour les jeunes et pour tt genre de client.le service y est irréprochable, vu le suivi de leur Direction générale de toute sorte de reclamation. A noter aussi que leur personnel est bjrs a l écoute des clients...",2021-03-14 21:22:17.505093,1
casablanca,Attijariwafa Bank,"Imaginez, CIH est le partenaire exclusif de la Direction générale des impôts pour la récupération d'IR via dématérialisation du dossier.

Je prépare le dossier, je me rend à une agence CIH à Casa, et la directrice me choque vraiment avec sa réponse ! Elle me dit que je dois passer directement par la DGI, car mon dossier sera certainement rejeté si je passe via CIH avec motif ""Documents illisibles"" !!!

Quel manque de professionnalisme, on te dit clairement, si vous choisissez de passer par nous, vous payez la commission mais ça sera à vos risques et périls, ils te poussent à laisser tomber, pour ne pas avoir du travail supplémentaire..

Incroyable mais vrai..",2021-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"No comment pour le siège, mais les autres agences..... Il faut faire des efforts !!",2019-03-15 21:22:17.505093,1
casablanca,Attijariwafa Bank,J’ai fait un retrait mais j ai ps récupéré mon argent et le montant a ete debité de mon compte j ai appelé le call center qui m ont demandé de faire une reclamation en ligne je l ai fait mais j ai tjrs ps eecu de reponse ni récupéré mon argent alet cela plus que 30 jrs et quand j appelle cih il me laisse en attente sans reponse ou ils disent c est pas notre service!!! C est de l arnaque!!!!!,2020-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Aucun téléphone ne fonctionne , aucune réponse à nos mails ! service des plus inquiétant.... vous avez abuser sur les traites malgré une période difficile dû a la Covid-19 et j’en passe sur vos pratiques ....sachez que nous allons nous regrouper!!!!  et mener une action en justice! Nous nous laisserons plus avoir par vos pratiques !",2021-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Service sans aucune utilité ,cart e-shopping recharger mais ne marche pas ,visa Platinum ou gold qui devrait fonctionner pour faire des retraites de l international vers le compte ne marche pas .",2022-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Personnel déconnecté. la conseillère me demande de revenir le lendemain pour la création d'un compte entreprise qui a pris 15 minutes à un autre conseiller sur l'agence de Derb Ghalef.
Elle voulait tout simplement revenir papoter avec un groupe d’employers derrière le comptoir.
Je recommande d'éviter cette agence, celle de Derb Ghalef est bien meilleure pour les sociétés et les pros.",2020-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,VRAIMENT AUCUNE PERSONNE QUI TE PRENDS EN CHARGES MEME SI ON TE PRELEVE DE TON COMPTEEE QUEL ARNAQUEEE QUEL EMPLOYEE !!!!!,2024-04-17 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Agence imperativement à éviter, je regrette le jour ou j'ai créé mon compte chez eux, une liste infinie de probleme :(
- 3 mois pour créer un compte, sans aucun motif de retard et imaginer le stress et les aller retour à l'agence sans compter le temps perdu, aprés j'ai su qu 'ils ont perdu mon dossier de creation de cimpte et j'ai du retaper toute la paperasse
- Carte guichet fournie  non operationelle
- Delaie d'attente interminable (45 min d'attente et parfois  je quitte l'agence sans meme atteindre mon tour)
- Personnel debordé
- Service cih online ne marche pas
La liste est long, la seule personne qui peut debloquer est l'adjointe de directrice mme sanaa...
Pour les particulier SVP eviter cet agence car on favorise les entreprise ....
Pourtant cet agence et juste a coté du siege mais le desordre regne de façon integral......",2020-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Très mauvaise expérience client et très mauvais service, un personnel incompétent et une directrice hautaine sans aucune graine de sympathie. Une chose est sure je n'y reviendrai plus jamais",2019-03-15 21:22:17.505093,0
casablanca,Attijariwafa Bank,Mauvaise affaire pour les entreprises. Technologie archaique.,2019-03-15 21:22:17.505093,0
casablanca,Attijariwafa Bank,Aucune réponse et  service zero,2024-10-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,Plus besoin de se déplacer à l'agence sauf pour dire bonjour. Toutes les opérations ou presque peuvent être traitées à distance.,2019-03-15 21:22:17.505093,1
casablanca,Attijariwafa Bank,"Un centre d'appels inutile et très très médiocre, un centre des incompétents, un centre d'appels formé pour dire uniquement la fameuse phrase (il faut se déplacer à l'agence), ridicule",2021-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,Vraiment déçu.pas de suivi des reclamations clients sur 4747 .vous êtes nuls et vous manquer du professionnalisme,2023-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"SERVICE RÉCLAMATION EST ZÉRO FRANCHEMENT J ATTEND 01 MOIS ET DEMI ET JE NE REÇOIS AUCUNE RÉPONSE
L AGENCE ME DIT QUELLE NE PEUT RIEN FAIRE POUR MOI IL FAUDRA VOIR AVEC SERVICE RÉCLAMATION
ET JE CONTINUE A RÉCLAMER POUR RECEVOIR MES DROITS ET AUCUNE RÉPONSE AUCUN CONTACT NADA RIEN CA ME DÉÇOIT",2020-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Des gens qui ne respectent pas les horaires de fermeture, aucun sens de professionnalisme !!!",2025-03-13 21:22:17.505093,0
casablanca,Attijariwafa Bank,Treèès mauvaise expérience je recommande cette bqe a personne 0 professionnalisme 0 respect des délais👎👎👎👎👎 …,2023-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,"Service réclamation médiocre. Banque à éviter
Personnel incompétent",2021-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,C’est bien والله,2024-07-16 21:22:17.505093,1
casablanca,Attijariwafa Bank,Personnel insupportable. Prélèvement des sommes d'argement des comptes des clients incompréhensibles. C vraiment catastrophique,2020-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,Le service réclamation zéro Je vais changer cette banque,2020-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,Le service réclamation est nul et se moque des clients,2020-03-14 21:22:17.505093,0
casablanca,Attijariwafa Bank,Une Banque 🏦 semi publique comme toutes les Banques Marocaines …,2025-03-13 21:22:17.505093,1
casablanca,Attijariwafa Bank,Des agents dans les agences sont minables,2025-03-13 21:22:17.505093,0
casablanca,Attijariwafa Bank,"services de qualité, banque innovatrice en digital et banking on line",2018-03-15 21:22:17.505093,1
casablanca,Attijariwafa Bank,Bâtiment IGH situé au boulevard HASSAN II en face siége ATTIJARI WAFA BANK,2019-03-15 21:22:17.506092,1
casablanca,Attijariwafa Bank,Mauvais service je resilier mes comptes,2022-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Service client très médiocre,2021-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,"a éviter agence DIOURI , direction hautaine et vieillotte",2019-03-15 21:22:17.506092,0
casablanca,Attijariwafa Bank,Un service médiocre ! C honteux,2020-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Service nul,2024-04-17 21:22:17.506092,0
casablanca,Attijariwafa Bank,Très bonne banque,2020-03-14 21:22:17.506092,1
casablanca,Attijariwafa Bank,Mauvaise banque arnaque,2025-03-13 21:22:17.506092,0
casablanca,Attijariwafa Bank,faire attention de cette banque,2025-03-13 21:22:17.506092,0
casablanca,Attijariwafa Bank,N.C🤦🏻‍♂️ …,2025-03-13 21:22:17.506092,0
casablanca,Attijariwafa Bank,Services clien ! Tahowa 🤐 …,2021-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Bien,2025-03-13 21:22:17.506092,1
casablanca,Attijariwafa Bank,Très très mauvaises expériences,2023-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Mauvais service client,2021-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Service très médiocre,2019-03-15 21:22:17.506092,0
casablanca,Attijariwafa Bank,"merci beaucoup
les ga",2022-03-14 21:22:17.506092,1
casablanca,Attijariwafa Bank,Service nuuul,2021-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Bonne service,2018-03-15 21:22:17.506092,1
casablanca,Attijariwafa Bank,👎👎👎 …,2023-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Mal,2020-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,Immeuble IGH,2019-03-15 21:22:17.506092,1
casablanca,Attijariwafa Bank,Excellence,2021-03-14 21:22:17.506092,1
casablanca,Attijariwafa Bank,"Même une étoile, c'est trop pour eux. Ils ne répondent pas au téléphone. ....J'ai payé le montant pour avoir levé la main et j'ai dû le recevoir en même temps. Ils m'ont livré et m'ont dit de revenir plus tard car l'ordinateur était endommagé, et à ce jour je ne l'ai pas reçu. Ils disent que nous l'avons vendu à l'agence d'origine. Où a été pris le prêt et quand je vais à l'agence, ils disent qu'ils n'ont rien envoyé... À ce jour, je n'ai rien reçu... et l'employé en charge de l'élevage. sa main ne répond même pas au téléphone... Dieu me suffit et Il est le meilleur arrangeur des affaires.",2025-03-13 21:22:17.506092,0
casablanca,Attijariwafa Bank,"Mon mari voulait retirer 2000dh, le système s'est écrasé ou wtv et les 2000dh ont été retirés de son crédit sans même qu'il y ait touché !!!!!! il a attendu une heure, il a passé des appels, il a envoyé un email et toujours pas de réponse. C'était la dernière chose dont nous avions besoin pendant que j'attendais une intervention chirurgicale. Quelle horrible banque et quelle horrible expérience pour des gens qui ont déjà trop de stress et trop de pain sur la planche.",2024-05-17 21:22:17.506092,0
casablanca,Attijariwafa Bank,"Banque très populaire, surtout parmi les étudiants, pour quelle raison, je ne sais pas. De nombreuses plaintes concernant un mauvais service client. Ils devraient s'améliorer dans ce domaine ! J'aime leur siège cependant. Grande pièce architecturale.",2019-03-15 21:22:17.506092,1
casablanca,Attijariwafa Bank,"Une des pires banques avec lesquelles j'ai eu affaire. Je me suis plaint deux fois du même problème et j'attends depuis 2 mois en vain, mon problème n'est jamais résolu ! Ils ne demandent jamais de mise à jour et ne répondent jamais au téléphone. Je ne sais pas s'ils ont un centre d'appels car il n'y a pas non plus d'IVR, le téléphone continue de sonner puis raccroche. Leur service client est inutile, la banque en ligne est très basique. Je ne recommande pas du tout de traiter avec cette banque. Le pire du pire !!",2025-03-13 21:22:17.506092,0
casablanca,Attijariwafa Bank,"Tourmenter
Ils ne répondent pas aux appels, et si vous habitez loin de la ville de Casablanca, vous devez vous rendre à un certain endroit pour accomplir votre objectif, pour ensuite vous retrouver chez vous déçu et en vain.
Vraiment, c'est un de ceux qui sont tourmentés
Je conseille à chacun de retirer son argent de cette banque et de le déposer auprès de tout autre intermédiaire financier",2024-06-16 21:22:17.506092,0
casablanca,Attijariwafa Bank,"La pire banque de tous les temps. L'application ne fonctionne pas. Le site Web ne fonctionne pas. Lorsque vous les appelez, vous ne parvenez pas à les joindre. Lorsque vous vous rendez au bureau, il faut compter une demi-journée pour un simple transfert. Épargnez-vous les maux de tête. Employés stressés et impolis.",2023-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,"Depuis 3 jours j'ai essayé d'appeler le siège pour les paiements par virement international donc la dame à la réception du siège à Casablanca est la seule à travailler dans ce bâtiment !!??
Elle transfère mon appel vers différents services juste pour avoir une réponse mais personne ne répond ?!?!
C'est comme ça qu'une BANQUE traite ses clients ?!?!?!?
Marketing et publicité de CIH BANK dans différentes régions du pays, mais dans leur siège social à Casablanca, personne ne travaille du tout pendant la journée et les heures de travail.
Ce message s'adresse au directeur général de ce siège social
Mec, vous devez faire des vérifications ponctuelles au sein de vos équipes, vous payez un salaire mensuel pour GHOST.
J'attends toujours l'approbation, alors une fois que vous aurez lu ceci, essayez de m'appeler de courtoisie afin que nous puissions finaliser mon sujet.",2022-03-14 21:22:17.506092,0
casablanca,Attijariwafa Bank,"Le service dans les agences est Zero Zero Service, à Zanqa, franchement, de chez ACFS. Les services sont assurés par le personnel, CIH, pas le service staff, pas le service client.",2025-03-13 21:22:17.506092,0
casablanca,Attijariwafa Bank,"La pire banque du monde, personne ne vous aidera à résoudre votre problème, j'habite aux USA et j'ai un problème avec cette banque, leur support client est inutile. J'ai appelé des millions de fois et personne ne répond. Comme cette banque ne veut pas communiquer et écouter mon problème, j’ai décidé de demander l’aide des médias locaux !",2025-03-13 21:22:17.506092,0
casablanca,Attijariwafa Bank,"ATTENTION À LA FRAUDE !! Lorsque j'ai retiré 1000dh d'espèces, ma carte a été confisquée. Lorsque j'ai prévenu la banque, la carte m'a été rendue, mais je n'ai pas reçu les 1000dh.",2025-03-13 21:22:17.507122,0
casablanca,Attijariwafa Bank,"S'il vous plaît, restez à l'écart de cette banque. J'ai bloqué mon argent pour un visa d'études à l'étranger et maintenant ils disent qu'ils le rendront après un an.",2023-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,". Service très médiocre, système mal développé et personnel incompétent.
Le service est largement disponible, le système est sous-développé et le personnel n'est pas compétent.
Service très médiocre, système mal développé et personnel incompétent :",2023-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,"La pire banque que j'ai jamais vue ! Très mauvais services, j'ai hâte de changer de banque",2023-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,"Le pire service bancaire et les pires employés de cette banque. Chaque fois que vous appelez, ils vous diront que personne n'a répondu, revenez cinq minutes.",2022-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,"La pire banque du Maroc. C'est incroyable que la banque soit fermée depuis quatre jours... Le système est toujours en panne... et c'est la première fois... Ils ont sorti les poubelles et nous avons sorti notre argent. Que Dieu vous protège de la saleté.
Le slogan dit : Système toujours en panne",2022-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,Une expérience ratée avec cette banque. Nous avons demandé une dérogation à Tanger depuis plus de 4 mois et ils ne se sont pas souciés de nous... le comble de la procrastination.,2022-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,Parmi les meilleurs services et problèmes sans solution 🤬🤬🤬🤬🤬 …,2024-05-17 21:22:17.507122,0
casablanca,Attijariwafa Bank,"La pire banque de tous les temps
Système toujours en panne pendant des jours continus,
Et ça arrive toujours
Les pires services bancaires",2022-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,"J'ai perdu ma banque et je l'ai regretté dans ma vie parce que je l'ai retournée comme un pleurnichard et personne n'a répondu, et chaque jour je marche jusqu'à la lagune et on vous dit qu'un tel n'avait pas de konji et qu'un tel n'avait pas de konji et que ce n'était pas à moi de débrancher Dieu me suffit, et Il est le meilleur arrangeur des affaires.",2025-03-13 21:22:17.507122,0
casablanca,Attijariwafa Bank,"La pire banque Daz de l'histoire est le CIH, services médiocres",2025-03-13 21:22:17.507122,0
casablanca,Attijariwafa Bank,Le vol légal au Maroc est la plus grande arnaque dans les banques marocaines,2025-03-13 21:22:17.507122,0
casablanca,Attijariwafa Bank,La pire banque de tous les temps,2024-07-16 21:22:17.507122,0
casablanca,Attijariwafa Bank,"Le pire service de tous les temps, ils ne répondent jamais à vos appels !!!",2018-03-15 21:22:17.507122,0
casablanca,Attijariwafa Bank,"Au lieu du bricolage, ce sera mieux pour toi",2024-05-17 21:22:17.507122,0
casablanca,Attijariwafa Bank,Le service est 👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼 Le pire service que j'ai jamais eu dans les banques marocaines …,2021-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,Service vraiment médiocre. Pas vraiment professionnel aussi,2020-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,Service client : ZÉRO,2025-03-13 21:22:17.507122,0
casablanca,Attijariwafa Bank,Les voleurs,2025-03-13 21:22:17.507122,0
casablanca,Attijariwafa Bank,pas de réponse ??,2024-10-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,La pire banque,2025-03-13 21:22:17.507122,0
casablanca,Attijariwafa Bank,Bien,2017-03-15 21:22:17.507122,1
casablanca,Attijariwafa Bank,"Système en panne
Encore",2022-03-14 21:22:17.507122,0
casablanca,Attijariwafa Bank,Bon service,2020-03-14 21:22:17.507122,1
casablanca,Banque Populaire,"Agence banquière banque populaire Garage allal  en coin sous une
établissement groupe scolaire cote boulevard Mohammed 6 ex route de mediouna ; environnement totalement commercial  a coté des kissariat (des magasins de ventes en gros commandes)",2019-03-15 21:22:17.508091,1
casablanca,Banque Populaire,Distributeur souvent hs,2019-03-15 21:22:17.508091,0
casablanca,Banque Populaire,Nadi Canada,2022-03-14 21:22:17.508091,1
casablanca,Other,Délai de traitement de réclamation pour retrait non abouti déjà à 1 mois et toujours pas de réponse. Très décevant,2025-03-13 21:22:17.508091,0
casablanca,Other,"Je tiens à partager mon expérience positive avec ma banque professionnelle. Les services proposés sont vraiment excellents et le personnel est incroyablement attentif à mes besoins. En particulier, je voudrais remercier chaleureusement la dame au bureau qui est toujours disponible pour m'aider à trouver des solutions pour mes besoins professionnels.

Son attention et sa patience m'ont permis de résoudre de nombreux problèmes et d'obtenir des réponses claires à mes questions. C'est toujours un plaisir de faire affaire avec elle et je suis ravi de bénéficier d'un tel excellent service client.

Dans l'ensemble, je recommande vivement cette banque professionnelle à tous ceux qui recherchent des services bancaires de qualité et un personnel attentif et compétent. Merci encore à toute l'équipe pour leur excellent travail!",2025-03-13 21:22:17.508091,1
casablanca,Other,"J’aurai dû voir les avis Google avant de choisir cette agence. Une banque que je vous recommande vivement, mais malheureusement une agence que je vous déconseille fortement. Non disponible, ZÉRO service client et surtout une conseillère (Myriam R) qui vous prend de haut, non professionnelle et jamais disponible. C’est la pire conseillère que j’ai eu depuis l’ouverture de mon premier compte bancaire !!!!
A mon sens, je pense qu’elle s’est trompée de métier. Je sais pas ce qu’elle peut faire dans sa vie mais une chose est sur pas une conseillère en banque.

Si je pouvais donner aucune étoile à cette agence, je le ferai!!!",2022-03-14 21:22:17.508091,0
casablanca,Other,"Horrible le contact avec ce bureau, toujours absent, pas de réponse téléphonique, quand ils ont un problème, c'est a vous de le résoudre, le GAB ne fonctionne pas, ils refusent de prendre les chèques et la réponse est; je cite; trouver un autre GAB qui fonctionne si vous voulez déposer votre chèque, nous n'avons pas le droit de le prendre en agence !!!
Comme si un chef d'entreprise avait le temps de faire le tour des GAB de Casablanca pour déposer un chèque.
Je déconseille vivement cette banque.",2022-03-14 21:22:17.508091,0
casablanca,Other,"Une banque avec une équipe très professionnelle, proactive, interactive et réactive.
Merci Mme Raiss pour les réponses en temos réelle, et merci au conseillères en agence pour leur aimable acceuil et qualité de service sans paire.",2022-03-14 21:22:17.508091,1
casablanca,Other,"Agence a éviter, équipe vraiment pas professionnel,  la conseillère ( Meryem R) n'est pas professionnel,  majorité du temps  hors disponibilité, manque de respect,  et ca donne même pas envie de revenir a l'agence.",2022-03-14 21:22:17.508091,0
casablanca,Other,"Vraiment nulle comme banque 🏦
Je regrette vraiment de les avoir fait confiance, et je conseil les clients de ne pas commettre la même erreur. …",2019-03-15 21:22:17.509091,0
casablanca,Other,"Si quelqu'un arrive un jour à les joindre par téléphone, qu'il me fasse signe. Je crois que j'attendrais longtemps !",2021-03-14 21:22:17.509091,0
casablanca,Other,"Equipe pas professionnel du tout, déçu du comportement du staff et de la responsable.",2021-03-14 21:22:17.509091,0
casablanca,Other,Nouvelle marque de banque.. pas si nouvelle que ça !,2020-03-14 21:22:17.509091,1
casablanca,Other,Personnes très serviables et service de qualité. Merci,2021-03-14 21:22:17.509091,1
casablanca,Other,Parfait!,2017-03-15 21:22:17.509091,1
casablanca,Other,😍😍😍 …,2023-03-14 21:22:17.509091,1
casablanca,Other,J'aime votre transparence et votre honnêteté. Se concentrer trop sur les perspectives belles et brillantes 🌟 tout en sous-performant en matière de conseil aux clients et de fourniture des informations nécessaires ℹ️ ne semble pas être une bonne stratégie. Peut être mieux. Vous méritez mieux ! Bonne chance 🤞 …,2022-03-14 21:22:17.509091,1
casablanca,Other,"Indécence et honte pour s'élever au niveau des services bancaires, et que Dieu vous récompense, transformez les agences en boycotts, pas d'accueil, pas d'employés au même niveau, il n'y a de pouvoir ni de force qu'en Dieu.",2023-03-14 21:22:17.509091,0
casablanca,CIH,"Service nuls banque nulle,  ils ont bloqué mon compte à cause des transactions que j'ai fait ( soit disant tu fais beaucoup de transaction chaque jour,  c'est mon compte et c'est mon argent je fait ce que je veux) en bref la très mauvaise banque que j'ai vu tfou",2024-12-13 21:22:17.509091,0
casablanca,CIH,"Nous savons tous que le système CIH Bank est très compliqué, mais en termes de services disponibles au sein de l'agence, il est vraiment très merveilleux, et les employés sont gentils et vous reçoivent de manière merveilleuse, contrairement à d'autres agences.",2025-03-13 21:22:17.509091,1
casablanca,CIH,"Parmi les points de l'insatisfaction que j'ai remarqué dans 5 min dans l'agence CIH est:
-La mauvaise gestion d'accueil;
-Toujours il y a un problème de la ligne (est ce qu'ils disent la vérité ou non, je ne sais pas);
-La relation client/agent de sécurité et client/employé est totalement mauvaise.",2019-03-15 21:22:17.509091,0
casablanca,CIH,Directrice d’agence toujours en téléphone et n’accueille pas les gens d’une façon professionnelle. Service globalement très médiocre. A fuir.,2024-05-17 21:22:17.509091,0
casablanca,CIH,Mauvaise expérience aun niveau des agences,2024-10-14 21:22:17.509091,0
casablanca,CIH,Un service très lent avec une file d’attente assez importante sans oublier les problèmes de connexion que l’on remarque tous les jours.,2025-03-13 21:22:17.509091,0
casablanca,CIH,"Temps d'attente très important, penser a ouvrir d'autre agence pour absorber le nmbres énorme des clients.",2023-03-14 21:22:17.509091,0
casablanca,CIH,"La queue est très lente
Et le tour n'arrive pas,😡 …",2025-03-13 21:22:17.509091,0
casablanca,CIH,"Service vrm nul ,est trop d'attente",2022-03-14 21:22:17.509091,0
casablanca,CIH,Service nul et très très lent caissière impolie,2023-03-14 21:22:17.509091,0
casablanca,CIH,Ma banque préférée,2024-04-17 21:22:17.509091,1
casablanca,CIH,Equipe nul,2024-07-16 21:22:17.510092,0
casablanca,CIH,Service nul.,2025-03-13 21:22:17.510092,0
casablanca,CIH,agents trop lourds,2021-03-14 21:22:17.510092,0
casablanca,CIH,Service rapide,2022-03-14 21:22:17.510092,1
casablanca,CIH,Comme,2021-03-14 21:22:17.510092,1
casablanca,CIH,toujours désactivé,2022-03-14 21:22:17.510092,0
casablanca,CIH,"Une banque de mauvaise qualité à tous égards, notamment la Siyash Bank, située à Haj Fatih. Des employés qui manquent d'intégrité, de crédibilité et de compétence. Sans parler des vols fréquents. Les salariés transportent leurs affaires personnelles pendant les heures de travail et sont couverts par leurs collègues. Ils justifient cette absence auprès des clients comme un problème dans le système.",2022-03-14 21:22:17.510092,0
casablanca,CIH,"J'ai ouvert un compte chez eux, l'application dit qu'il n'y a pas de compte à ce numéro sachant que je reçois mon paiement là-dedans, s'il vous plaît, pour l'amour de Dieu, n'ouvrez pas vos comptes ici !!!!",2024-04-17 21:22:17.510092,0
casablanca,CIH,"la pire agence cih de tous les temps
le service est mauvais
mauvaise réception
le pire employé de banque de tous les temps, aucun respect",2022-03-14 21:22:17.510092,0
casablanca,CIH,Service lent et mauvais 😳👎🏻 …,2020-03-14 21:22:17.510092,0
casablanca,CIH,service nul,2025-03-13 21:22:17.510092,0
casablanca,CIH,La pire banque de tous les temps,2022-03-14 21:22:17.510092,0
casablanca,CIH,je suis content de toi,2023-03-14 21:22:17.510092,1
casablanca,Banque Populaire,"Service null, pas de respect de client",2018-03-15 21:22:17.510092,0
casablanca,Banque Populaire,Mauvais service,2022-03-14 21:22:17.510092,0
casablanca,Banque Populaire,Première fois dans ce beau pays et je n’étais pas nerveux ni pensé à la malhonnêteté.,2024-06-16 21:22:17.510092,1
casablanca,Banque Populaire,"Service médiocre, la caissière qui sur le côté gauche agit comme si je lui devais quelque chose et en plus, elle m'a dit qu'il y avait un problème avec le réseau, c'est pourquoi elle ne peut pas m'envoyer d'argent mdr… elle ment parce que je viens d'en recevoir en espèces à leur guichet automatique",2022-03-14 21:22:17.511091,0
casablanca,CIH,"Je suis extrêmement déçu par le service de cette agence bancaire. Le personnel est non professionnel et manque de respect. L'agent de sécurité se comporte comme le directeur, et son attitude est inacceptable. Lors de ma dernière visite le 01/07/2024, une note indiquait que la caisse serait fermée pendant 30 minutes. Lorsque j'ai demandé des informations à l'agent de sécurité, ses réponses étaient banales et dépourvues de respect. Je ne recommande absolument pas cette agence.",2024-07-16 21:22:17.511091,0
casablanca,CIH,Vraiment choquée par le niveau du non respect des clients. Le comportement des agents est irresponsable et inacceptable.,2024-07-16 21:22:17.511091,0
casablanca,CIH,Un mauvais service. Un chargé de clientèle non professionnel. Et l'agent de sécurité qui ce prend pour le directeur je vous déconseille cette agence.,2021-03-14 21:22:17.511091,0
casablanca,CIH,Vraiment la directrice est très gentille merci infiniment a vous madame,2025-03-13 21:22:17.511091,1
casablanca,CIH,Le service est faible et mauvais,2025-03-13 21:22:17.511091,0
casablanca,CIH,👍👍 …,2023-03-14 21:22:17.511091,1
casablanca,CIH,Mon expérience récente avec CIH Bank a été particulière grâce au professionnalisme et à l'efficacité dont a fait preuve l'employé avec qui j'ai eu affaire. Elle était très compétente et a démontré son dévouement à fournir le meilleur service possible. Cette expérience m'a donné confiance dans la capacité de la banque à répondre efficacement à mes besoins. Je recommande vivement les services de CIH Bank à toute personne recherchant des services bancaires fiables et axés sur la satisfaction client.,2024-10-14 21:22:17.511091,1
casablanca,CIH,"La pire expérience client que j’ai jamais eue avec une banque. Je vous conseille fortement d’ouvrir votre compte dans une autre agence car dans celle-ci, ils ne se soucient pas du client.",2024-08-15 21:22:17.511091,0
casablanca,CIH,"Franchement, au début, la banque était privée et nous ne l'avons pas commercialisé, mais ensuite cette nouvelle directrice est arrivée, et nous espérons qu'elle restera car elle sert vraiment avec tout le professionnalisme et est très courtoise, et son traitement est parmi les le meilleur de la création de Dieu, et nous espérons qu'elle restera telle qu'elle le mérite vraiment.",2025-03-13 21:22:17.511091,1
casablanca,CIH,Le directeur est vraiment très gentil et gentil Merci beaucoup madame.,2025-03-13 21:22:17.511091,1
casablanca,CIH,Bon service,2024-11-13 21:22:17.511091,1
