City,Business Name,Review Text,Stars,TrueTimestamp,Matched Bank
casablanca,Other,"Service nul, personnel incompétent et responsable arrogant qui a l impression que tu bosses pour lui.",1,2020-03-14 21:22:17.513092,Other
casablanca,Other,"J'AIME BIEN
Merci Sonia pour ce sourire garde le et reste tel que tu es .",5,2019-03-15 21:22:17.513092,Other
casablanca,Other,Ouvert samedi matin 😤😤 il est presque 10h la banque est toujours fermée. …,1,2020-03-14 21:22:17.513092,Other
casablanca,Other,"Mauvais service, aucun respect envers la clientèle.",1,2021-03-14 21:22:17.514092,Other
casablanca,Other,Guichet automatique de service,5,2022-03-14 21:22:17.514092,Other
casablanca,Other,Aux abonnés absents !,1,2021-03-14 21:22:17.514092,Other
casablanca,Other,Agence nullll... 😡 …,1,2022-03-14 21:22:17.514092,Other
casablanca,Other,Service 👎🏻 …,1,2022-03-14 21:22:17.514092,Other
casablanca,Other,"J'ai un compte depuis plus de 5 ans maintenant, je n'ai pas de carte bancaire ou autre sur le compte, j'ai déménagé dans une autre ville lorsque l'agence de ma ville les appelle pour changer de numéro ou d'agence ils refusent et demandent ma présence . Je n'ai reçu aucun service de cette banque et, selon la loi, ce compte devrait être annulé depuis plus de 6 ans.",1,2025-03-13 21:22:17.514092,Other
casablanca,Other,"La pire expérience de tous les temps.
Les gens là-bas sont très méchants et pas du tout serviables. Le système est toujours en panne et l'agence ne répond jamais au téléphone, elle est toujours branchée. Il y a aussi cette Sonia Rabii qui est terrible dans le traitement de ses clients, toujours en prise de force et qui ne répond jamais au téléphone ni aux e-mails. Je ne comprends pas pourquoi personne ne s'en mêle....",1,2022-03-14 21:22:17.514092,Other
casablanca,Other,Les employés ici sont des gens horribles qui n'ont aucun service client.  L'agent de sécurité est la seule personne honnête dans la succursale.  Je suis désolé pour des gens comme ça... en colère pour leur vie.,1,2022-03-14 21:22:17.514092,Other
casablanca,Other,"Service épouvantable
J'ai été traité très grossièrement par la réception",1,2022-03-14 21:22:17.514092,Other
casablanca,Other,"Un samedi avec le système en panne, leurs portes étaient ouvertes.",5,2020-03-14 21:22:17.514092,Other
casablanca,Other,"Des gens très méchants, un service client médiocre.",1,2019-03-15 21:22:17.514092,Other
casablanca,Other,Mauvais service,1,2023-03-14 21:22:17.514092,Other
casablanca,Other,No review text found,1,2024-06-16 21:22:17.514092,Other
casablanca,Other,No review text found,4,2025-03-13 21:22:17.514092,Other
casablanca,Other,No review text found,3,2023-03-14 21:22:17.514092,Other
casablanca,Other,No review text found,1,2022-03-14 21:22:17.514092,Other
casablanca,Other,No review text found,3,2022-03-14 21:22:17.514092,Other
casablanca,Other,No review text found,5,2020-03-14 21:22:17.514092,Other
casablanca,Other,No review text found,5,2019-03-15 21:22:17.514092,Other
casablanca,Al Barid Bank,"Quelle honte !! Qui est le responsable de cette agence on est 6 personnes on attend plus que 1h maintenant personne n’est là sois disant la pause , quelle honte on est censé parler de la digitalisation des projets alors qu’on est même pas présent sur site 😂😂 …",1,2025-01-12 21:22:17.514092,Al Barid Bank
casablanca,Al Barid Bank,Bjr je suis parti pour faire une opération pas de personnel à la caisse c honteux,1,2024-11-13 21:22:17.514092,Al Barid Bank
casablanca,Al Barid Bank,No review text found,5,2025-03-13 21:22:17.514092,Al Barid Bank
casablanca,Other,"quand on vous appelle, et quand nous dit de taper 1 pour parler arabe, mais que le réceptionniste nous répond en français? penser à changer les leçons que vous donner à ceux qui travaillent dans les centre d'appel, quand on tape 1 on doit entendre ""salam"" et pas bonjour parce que je ne tape pas 2, j'ai appelé pour activer une carte a mon père qui parle pas français et qui m'a demandé de parler en premier avant de lui passer l'appel, et celui qui m'a répondu quand je lui ai dit je te passe mon père, il m'a dit non on a un problème technique, pourquoi mentir? il aurait pu me dire que ça doit mon père qui parle en premier mais inventer un truc aussi débile, vous embauchez des gens incompétants",1,2021-03-14 21:22:17.514092,Other
casablanca,Other,"Une banque qui s'investit dans le social, nous sommes une association qui grâce à BMCE peut faire des actions humanitaires envers les populations démunies quelles soient Marocaines ou Etrangères et surtout Sub-sahariennes vivants au Maroc. Nous sommes la preuve de l'implication de toute l'équipe envers l'humanitaire et surtout de son fondateur. Encore merci",5,2018-03-15 21:22:17.514092,Other
casablanca,Other,Nul !!!! je recommande pas cette banque tout le monde est injoignable .même le siège!!!! . Mdr de jamais vu  banque trop nul  je vais changer de banque c'est la solution,1,2023-03-14 21:22:17.514092,Other
casablanca,Other,suite à la dernièr réaction incompréhensible avec moi comme client dans votre agence depuis 15 ans j'enregistre mon mécontentement envers votre agence bmce meknes route agourai vraiment un comportement non professionnel qui va vous faire perdre beaucoup plus de clients et je suis l'un des ces clients qui vas changer l'agence le plus vitte possible,1,2022-03-14 21:22:17.514092,Other
casablanca,Other,"Bmce Bank, un service qui laisse beaucoup à réfléchir un personnel jeune sans compétence ni niveau morale d'une nullité absolue, et des produits purement arnaque !!!!",1,2016-03-15 21:22:17.514092,Other
casablanca,Other,bonjour et j'aime bien cet banque,2,2017-03-15 21:22:17.514092,Other
casablanca,Other,"je suis vraiment tré tré deçue pour l'acueille , service ,",1,2018-03-15 21:22:17.514092,Other
casablanca,Other,La meilleure banque du maroc.,5,2018-03-15 21:22:17.514092,Other
casablanca,Other,Bien,5,2017-03-15 21:22:17.514092,Other
casablanca,Other,Bakhakh abderrahim,5,2018-03-15 21:22:17.514092,Other
casablanca,Other,"Services médiocres et traitement inapproprié de la part de certaines employées au service des clients. Vous les trouvez occupées à parler à leurs amis ou au téléphone, et lorsque vous vous tenez devant son bureau, elle reste debout et vous interroge sur vos besoins sans en informer le personnel. client, veuillez vous asseoir. C'est une affaire presque quotidienne à la Royal Army Agency.
J'ai demandé à une des employées un contrat le prix pour moi. Elle a obtenu une avance économique pour le logement. Elle m'a demandé de laisser mon numéro de carte nationale et mon numéro de téléphone pour qu'elle m'appelle demain pour m'informer de sa présence ou de son indisponibilité. . Elle n'a pas appelé.",2,2019-03-15 21:22:17.514092,Other
casablanca,Other,Très bonne banque,5,2019-03-15 21:22:17.515093,Other
casablanca,Other,Aquarium Dyalna,3,2014-03-16 21:22:17.515093,Other
casablanca,Other,No review text found,1,2023-03-14 21:22:17.515093,Other
casablanca,Other,No review text found,5,2022-03-14 21:22:17.515093,Other
casablanca,Other,No review text found,1,2021-03-14 21:22:17.515093,Other
casablanca,Other,No review text found,1,2020-03-14 21:22:17.515093,Other
casablanca,Other,No review text found,1,2019-03-15 21:22:17.515093,Other
casablanca,Other,No review text found,5,2019-03-15 21:22:17.515093,Other
casablanca,Other,No review text found,4,2018-03-15 21:22:17.515093,Other
casablanca,Other,No review text found,5,2017-03-15 21:22:17.515093,Other
casablanca,Other,No review text found,2,2017-03-15 21:22:17.515093,Other
casablanca,Other,No review text found,5,2013-03-16 21:22:17.515093,Other
casablanca,Banque Populaire,"Personne ne répond sur le téléphone fixe. J'y était 2 fois à 12h30 sur l'agence, et il prétende que le système ne fonctionne pas. Alors que ça fonctionne. Le monsieur m'a laissé parlé et il est sorti. A la fin une autre femme m'a aidé avec mon virement.",1,2022-03-14 21:22:17.515093,Banque Populaire
casablanca,Banque Populaire,"Service minable la caissière mabaghach tkhdem tjr elle dit : système taye7
Heureusement pour vous qu'il est impossible de mettre 0 etoile",1,2024-05-17 21:22:17.515093,Banque Populaire
casablanca,Banque Populaire,Service lent - temps d'attente long,1,2022-03-14 21:22:17.515093,Banque Populaire
casablanca,Banque Populaire,Bien situé serviale,3,2023-03-14 21:22:17.515093,Banque Populaire
casablanca,Banque Populaire,"L'agence bancaire Al-Irfan, affiliée au groupe Banque populaire, est située dans la rue Ali Yata, près de la mosquée et du hammam Al-Salam.
Il convient de noter que le distributeur automatique de cette agence bancaire souffre d'une extrême lenteur dans l'exécution des instructions du client, peut-être en raison d'une émission obsolète ou de défauts et dysfonctionnements techniques. Il est donc nécessaire de remplacer ce guichet automatique par un autre plus récent et plus rapide. Merci.",1,2020-03-14 21:22:17.515093,Banque Populaire
casablanca,Banque Populaire,bien,5,2023-03-14 21:22:17.515093,Banque Populaire
casablanca,Attijariwafa Bank,"Agents bancaires sympathiques et a l’écoute , agent de sécurité très souriant! Ça fait plaisir d’avoir des entités bancaires avec un personnel aussi sympa.",5,2025-03-13 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,3,2025-03-13 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,4,2023-03-14 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,1,2022-03-14 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,4,2021-03-14 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,Une grande arnaque cette banque les malrequins,1,2023-03-14 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,Responsable et caissier aimable et serviable,5,2022-03-14 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,"Ils ne répondent pas au téléphone, et le répondeur vous répond tous les jours par procuration, ou bien l'appel est dévié au profit des enfants",1,2023-03-14 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,la pire agence casablancaise déconseillée,1,2019-03-15 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,Fermez-le simplement..,1,2020-03-14 21:22:17.515093,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,5,2025-03-13 21:22:17.516101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,1,2025-03-13 21:22:17.516101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,3,2023-03-14 21:22:17.516101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,5,2021-03-14 21:22:17.516101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,1,2020-03-14 21:22:17.516101,Attijariwafa Bank
casablanca,Banque Populaire,"Une banque sans service client, aucune réponse au téléphone.
Aucun contact, on dirait qu'on se fiche de notre gueule.
Carte bancaire modifiée non opérationnelle depuis plus de 5 mois, c'est la honte.",1,2024-07-16 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,"Cette agence  ne manage pas bien son GAB. Il y a toujours un problème  (refus dr carte BP, manque de liquidité, ...), et le comble on le laisse en service  pour tromper  la clientèle. Un GAB  qui na pas de liquidite doit au moins afficher un message pour signaler son in disponibilité.",1,2025-03-13 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,"Je me suis rendu dans cette agence ce jour pour retirer un transfert d'argent via money gram Sur lequel mon NOM ET PRÉNOM sont mentionnés et ont me refuse de me le donner parce que j'ai un deuxième prénom et en me disant que c'est le siège qui a donné l'ordre.

Pourtant quand ont remplie un papier money gram il demande bien le prénom et pas les prénoms !

J'ai donc appelé le siège et j'ai discuté avec la directrice qui était elle même étonné en me disant le contraire !

Je demande donc au directeur de me donner sa carte de visite pour faire une réclamation auprès de la direction celui refuse de me l'a donner je demande donc son nom il refuse aussi ! Je me demande comment il a fait pour devenir directeur ! ( Rachoa ?)

C'est inadmissible",1,2020-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,"Très très très mauvais service, j'ai clôturé mon compte, la dame au début elle m'a crée un compte pour les femmes sans demander mon avis après elle se comportait très mal cela était un an déjà",1,2025-03-13 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Service archi nul!!! Je n'arrive pas à les joindre par téléphone. Je dois tout le temps me déplacer chez eux pour la moindre question.,1,2025-03-13 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,"Aucun repect pour les clients, favoritisme , on dirais un souk pas une banque.",1,2020-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Cela dépend des gens rencontres,3,2023-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,5,2025-03-13 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,5,2023-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,1,2020-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,"Cette agence me déçoit jour après jour pas de service,  téléphone injoignable .On a choisi la banque populaire mais le service dans cette agence m'a fait changer d'avis 👎 …",1,2022-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,C'est très bien,1,2017-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Service nul fhad agence,1,2023-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,il ne répond pas au téléphone .,1,2020-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Mauvaise service,1,2022-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Satisfait,4,2025-03-13 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Makayjawboch f téléphone,1,2018-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Ne répond pas au téléphone.,1,2018-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Bon service,5,2020-03-14 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Tété,3,2017-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,Aucune expérience,3,2016-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,1,2025-03-13 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,5,2019-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,3,2019-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,5,2018-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,3,2018-03-15 21:22:17.516101,Banque Populaire
casablanca,Banque Populaire,No review text found,1,2018-03-15 21:22:17.517101,Banque Populaire
casablanca,Banque Populaire,No review text found,4,2018-03-15 21:22:17.517101,Banque Populaire
casablanca,Banque Populaire,No review text found,5,2017-03-15 21:22:17.517101,Banque Populaire
casablanca,Banque Populaire,No review text found,2,2016-03-15 21:22:17.517101,Banque Populaire
casablanca,Attijariwafa Bank,"Le mauvais comportement et le traitement non professionnel de son directeur nommé ahmed. Je me pose la question comment un tel type , ne sais même les techniques de communication avec les clients peut être un disrecteur. C EST HONTEUX",1,2025-03-13 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,Tres bonne experience avec les agents,5,2024-12-13 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,"La pire agence de wafabank que j'ai trouvée, en tant qu'Européen, j'ai laissé mon argent et ma carte bancaire internationale ne fonctionne pas pour le retrait d'argent en Italie ou même au Maroc ..... quand je suis allé à l'agence le manager après plusieurs discussions Je l'ai fait fonctionner .... mais seulement au MAROC !!! retourné en Italie ne fonctionne pas même au supermarché est une arnaque .... en tant que groupe wafabank si important pour rendre les administrateurs si incompétents !!!",1,2019-03-15 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,Le pire des distributeurs que j’ai utilisé au maroc. Il a avalé ma carte bancaire au moment de la saisie du code confidentiel pour la première fois. Attention à vos cartes,1,2022-03-14 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,Très mauvais service,1,2025-03-13 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,Hors ligne,1,2024-12-13 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,"C'est une agence a bd al joulane sbata c'est pas le siège, cest un faux numero !!!!!",1,2018-03-15 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,1,2023-03-14 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,1,2022-03-14 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,5,2020-03-14 21:22:17.517101,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,4,2018-03-15 21:22:17.517101,Attijariwafa Bank
casablanca,Other,le service nul. J'ai appelé le service commercial plusieurs fois pendant un mois sans réponse. Je suis loin et je suis coincé.,1,2024-11-13 21:22:17.517101,Other
casablanca,Other,"Bonjour tout le monde je viens de lire les avis et commentaires des clients de cette agence qui le moins qu’on puisse dire décrivent une agence catastrophique a tous les niveaux: communication, manque de respect, insolence et j’en passe..
La seule réponse à laquelle ils ont eu droit c’est « nous sommes navrés …etc.. » un copier/coller habituel 😉
Ne soyez pas navrés c’est nous vos clients qui le somme mais d’une force en plus vous pouvez meme pas imaginer !!
L’unique conseil que je donne a ceux qui viennent sur cette page c’est
FUYEZ CETTE AGENCE!!
Tant qu’il est encore temps",1,2024-06-16 21:22:17.517101,Other
casablanca,Other,"Manque de communication et ignorance totale du client. Je réalise maintenant que l'offre de la carte carburant de 3000 Dhs lors de l'achat d'une voiture est mensongère, puisque ça fait 4 mois que j'attends l'activation et leurs retours",1,2024-06-16 21:22:17.517101,Other
casablanca,Other,"Je suis entrain de vivre une très mauvaise expérience avec vous sur mon crédit immobilier. Un quantième contractuel au 25 et la banque petit à petit le recule, au bout de 6 mois je trouve que mes prélèvements passe le 22 alors que préalablement j'avais déposé une demande pour le remplacement du 25 fin du mois par le début du mois. Bref, services incroyablement lents, agence non réactive, service client absent et pour finir la plupart des guichets confrères te refuse le retrait, alors avec une carte d'une autre banque, j'y arrivé bien sûr le même guichet....virements double, paiement de factures doubles, application tout le temps inaccessible. Je vois pas comment ils ont pu obtenir l'autorisation pour exercer en tant que banque locale........ A suivre",1,2021-03-14 21:22:17.517101,Other
casablanca,Other,"Bonjour
Ça fait maintenant plus de deux mois que j'ai demandé de changer mon numéro de téléphone,
et c'est toujours pas fait. J'ai contacté le centre d'appel mais il ne peut rien faire.
Je galère pour effectuer mes paiements par internet.
Je vous prie de régler ce problème dans le plus bref délai.",1,2023-03-14 21:22:17.517101,Other
casablanca,Other,"Je déconseille.....service client qui ne sert à rien agence aussi. Agence anfa
J'ai demandé ma carte guichet  depuis octobre 2022 jusqu'à mnt elle est encours de fabrication.....et la galère  avec ma restitution du crédit immobilier  personne ne veut faire son travail......",1,2025-03-13 21:22:17.517101,Other
casablanca,Other,"Ne faites plus perdre le temps aux gens qui demandent un financement svp
0 respect des delais
0 communication
0000000
1 mois pour attendre une commission qui est peut être dans une autre planète et toujours rien.
Toujours un document qui manque même si le dossier est solide
Les personnes au niveau de l'agence sont au contraire serviable et fort aimables",1,2021-03-14 21:22:17.517101,Other
casablanca,Other,Service null employees impolis aucun savoir vivre et ils se disent musulmans.  Aucune education ni gentillesse faudrait revoir leur formation.,1,2025-03-13 21:22:17.517101,Other
casablanca,Other,"Je déconseille vivement.
Ça fait un an que les comptes entreprises n'ont pas accès à la banque à distance,  et personne ne sais quand ça va se débloquer !!
En 2021, il faut se déplacer en agence pour effectuer un virement ou demander un relevé !!
Par contre le personnel est TOP.",1,2021-03-14 21:22:17.517101,Other
casablanca,Other,"Aujourd'hui, j'aime bien le sens de communication et les prestations (siège d'anfa). Auparavent j'avais regretté le manque de communication et retard sur le traitement d'un dossier d'achat de voiture à cause de la foire auto de 2018.",4,2019-03-15 21:22:17.517101,Other
casablanca,Other,"la pire décision de ma vie fut de basculer mes comptes vers Umnia !!! service qui laisse à désirer, application défaillante sur tout les plans, personnel inqualifié, centre d'appel qui "" désolée madame je ne peut rien faire à mon niveau"" Honteux !!",1,2022-03-14 21:22:17.517101,Other
casablanca,Other,"Bonjour,

Je suis client chez Umnia Bank agence Derb Ghalaf, personnel accueillant souriant serviable et à l'écoute , je ne regrette pas avoir ouvert un compte, bonne continuation et beaucoup de succès",5,2021-03-14 21:22:17.517101,Other
casablanca,Other,Nous avons eu une très mauvaise expérience avec cet établissement nous déconseillons à toutes personnes d'ouvrir un compte auprès de cet établissement. Cette établissement ne respecte pas ces clients.,1,2020-03-14 21:22:17.517101,Other
casablanca,Other,"Totalement insatisfait de la politique de communication.

Service clientèle défaillant.",1,2025-03-13 21:22:17.517101,Other
casablanca,Other,Je ne la conseille pas aux clients.c 1 une banque pire que les autres traditionnelles ....,1,2025-03-13 21:22:17.517101,Other
casablanca,Other,Je suis en déplacement et ne pas être là pour le poste que vous avez besoin d'autres informations je suis pas encore,1,2021-03-14 21:22:17.517101,Other
casablanca,Other,umnia bank. jusqu' à aujourd'hui n'est pas opérationnel (22 5 2018),4,2019-03-15 21:22:17.518102,Other
casablanca,Other,Excellente,5,2023-03-14 21:22:17.518102,Other
casablanca,Other,Siège umnia bank,5,2019-03-15 21:22:17.518102,Other
casablanca,Other,"Personnel de mauvaise qualité et inexpérimenté, retard dans la réponse aux demandes. Mon expérience est maintenant que j'ai maintenant le reste du montant du dépôt et j'ai payé la demande pour obtenir une levée de main. Le délai est désormais dépassé. mois et pas de nouvelles
Chaque fois que je vais à l'agence, je me dispute avec l'employé, et il n'y a même pas de nouvelle réponse : « Je n'ai toujours rien trouvé ».
Même si la Banque du Maroc a été claire et a fixé un délai d'un mois comme dernière estimation du document de prêt hypothécaire",1,2025-03-13 21:22:17.518102,Other
casablanca,Other,"Malheureusement, depuis plus de 6 jours, je n'ai pas pu me connecter à l'application pour consulter le compte, transférer des fonds et payer les factures. Le système est en panne et le service client par téléphone n'a pas résolu le problème. . Nous vous enverrons une notification afin de réactiver le mot de passe. À ce jour, je n'ai reçu aucune notification Sachant que j'habite à l'extérieur du pays, rejoindre la banque a été une mauvaise expérience.",1,2024-09-14 21:22:17.518102,Other
casablanca,Other,La paix soit sur vous. Est-il nécessaire de facturer 300 Dhs ou est-ce que j'ai un carnet pour les chèques ? Mme Saiad Fasarlia est mon amie. Je ne peux rien vous dire sur 3 et je ne sais pas quoi faire.,1,2024-08-15 21:22:17.518102,Other
casablanca,Other,La banque participative la plus interactive du Maroc,5,2020-03-14 21:22:17.518102,Other
casablanca,Other,Des services fluides et fiables,5,2025-03-13 21:22:17.518102,Other
casablanca,Other,No review text found,1,2025-03-13 21:22:17.518102,Other
casablanca,Other,No review text found,5,2025-01-12 21:22:17.518102,Other
casablanca,Other,No review text found,1,2024-12-13 21:22:17.518102,Other
casablanca,Other,No review text found,1,2024-11-13 21:22:17.518102,Other
casablanca,Other,No review text found,5,2024-08-15 21:22:17.518102,Other
casablanca,Other,No review text found,5,2025-03-13 21:22:17.518102,Other
casablanca,Other,No review text found,4,2025-03-13 21:22:17.518102,Other
casablanca,Other,No review text found,5,2023-03-14 21:22:17.518102,Other
casablanca,Other,No review text found,1,2021-03-14 21:22:17.518102,Other
casablanca,Other,No review text found,5,2021-03-14 21:22:17.518102,Other
casablanca,Other,No review text found,1,2020-03-14 21:22:17.518102,Other
casablanca,Other,No review text found,5,2019-03-15 21:22:17.518102,Other
casablanca,Other,No review text found,4,2019-03-15 21:22:17.518102,Other
casablanca,Banque Populaire,Personnel compétent,4,2018-03-15 21:22:17.518102,Banque Populaire
casablanca,Banque Populaire,No review text found,4,2020-03-14 21:22:17.518102,Banque Populaire
casablanca,Attijariwafa Bank,"La pire agence que j'ai jamais vu, équipe non professionnel, surtout la chargé de clientèle, aucun respect une personne vulgaire qui s'occupe des clients lol. La chef d'agence est encore pire que son équipe la championne du monde de l'insouciance.
Un conseil trouvez une autre agence
Personne ne respecte les consigne de sécurité
Personne ne porte le masque",1,2022-03-14 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,"Agence Attijariwafank 2 mars .propre,personnel accueillant et serviable.pas de problème de stationnement on peut se gare facilement dans les deux ruelles sonnante sur le boulevard 2 mars.Guichet automatique bien entretenu et toujours en service à chaque fois que je m'y présente en tous cas.par contre il faut s'attendre à une longue file d'attente durant les heures debpointes.",4,2018-03-15 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,"Une Agence et des employés qui font leur travail correctement, fait assez rare pour le signaler dans l’univers des banques marocaines",4,2023-03-14 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,Exllent service. mes plus plus cher,4,2018-03-15 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,service nul,1,2023-03-14 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,👎👎👎👎 …,1,2025-03-13 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,C'est parfait 👍🏻 …,5,2025-03-13 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,Un employé pour les transactions,1,2023-03-14 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,bien,5,2019-03-15 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,1,2025-03-13 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,4,2021-03-14 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,3,2019-03-15 21:22:17.518102,Attijariwafa Bank
casablanca,Attijariwafa Bank,No review text found,5,2018-03-15 21:22:17.519101,Attijariwafa Bank
casablanca,Attijariwafa Bank,"Information erronée, agence fermée",1,2025-03-13 21:22:17.519101,Attijariwafa Bank
casablanca,Attijariwafa Bank,Injoignable par tel sinon ok,4,2024-06-16 21:22:17.519101,Attijariwafa Bank
casablanca,Bank of Africa,"Je déconseille fortement car en cas de déficit, ils envoient ton dossier à une autre entité appelée RM Experts, experts en création de problèmes et ne répondent que rarement aux appels, personnellement j'ai vécu un vrai calvaire et ça a duré plus d'un an à cause d'une soit disant ""erreur"" d'un employé de RM...",1,2022-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,"Plus de 2 heurs d attente  personnelle  pas professionnelle  3 visite pour ouverture de compte toujour problem de connexion
Agence Boulevard  kinidi Safy",1,2021-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,Très mauvais service ... pas de connexion comme toujours!!,1,2025-03-13 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,"Personnel non professionnel.
Heureusement qu'il y a d'autres agences qui sauvent l'image de cette banque",1,2020-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,Très mauvais service ......,1,2023-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,GAB toujours hors service,1,2022-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,Service Optique a Domicile,5,2021-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,Service moyen,3,2020-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,"J'y suis allé avec leurs... employés pendant la pause déjeuner, à leur retour, ils ne peuvent pas me fournir de copie de ma transaction... J'ai dû signaler l'affaire au directeur de la succursale. Pas professionnels, ils ont tous l’air fatigués et ennuyés de travailler là-bas ! Je ne reviendrai plus jamais dans cet endroit.",1,2023-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,Service nul,1,2024-04-17 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,Banque marocaine du commerce extérieur Al-Nassim,4,2017-03-15 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,D'accord,4,2023-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,HORRRIBLE !!!!!!,1,2024-05-17 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,No review text found,5,2024-12-13 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,No review text found,4,2025-03-13 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,No review text found,1,2022-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,No review text found,5,2020-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,No review text found,4,2020-03-14 21:22:17.519101,Bank of Africa
casablanca,Bank of Africa,No review text found,5,2019-03-15 21:22:17.519101,Bank of Africa
